Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-SaO-2654,5,These are refills for the large Silver Stick.  It is great that you can get so many reasonably priced.,2023-07-08,,2023-07-28,Sports_and_Outdoors,
PROD-KS-2535,4,This was my first time reading this author and I was not disappointed. She had great dialogue and chemistry between Jaro and Roslyn and managed to create a delightfully eccentric world for them to get to know one another in. There were plenty moments where I laughed out loud and while the suspense e,2024-09-17,,2024-10-16,Kindle_Store,
PROD-CSaJ-6574,1,"Weve been ordering these diapers for a couple years now. I normally wear a size 10 and ordered a size 10. 5. I am a 32D, and these are great.",2023-07-04,2023-07-08,2023-07-05,Clothing_Shoes_and_Jewelry,
PROD-SaO-4733,5,"I was kinda of worried that it might be too tight for my G17, but I'm not a big fan. The fit is perfect and the fit is tight. The rifle is nice and tight. It's not a large",2024-07-12,2024-07-24,2024-07-14,Sports_and_Outdoors,
PROD-CSaJ-3615,5,"It's a very nice boot, and it's comfortable.  I will keep it for a few years.I bought this for my son, who lives in the North Dakota area.  He's 5'3"" and it fits perfectly.  He's going to be wearing it",2024-02-16,2024-02-24,2024-02-18,Clothing_Shoes_and_Jewelry,
PROD-MaT-2519,4,Good movie...no where near being the best of the franchise but still good. I was expecting more ....,2024-09-25,,2024-10-23,Movies_and_TV,
PROD-B-2084,4,I really enjoyed this series. I love the characters and the history. I would recommend this to anyone who likes historical romance. I thought this book was a great book.,2023-11-29,2023-12-13,2023-12-02,Books,
PROD-TaHI-4752,5,"Looks great, easy to install, and has the right tools. I will keep this in the tool",2023-07-20,2023-07-26,2023-07-23,Tools_and_Home_Improvement,
PROD-TaHI-4432,5,"Excellent pocket knife and just what I was looking for.  Sharp out of the box and is easy to open once you get the feel for it.  A little on the heavy side but it's really nice for the money.  I don't think you could go wrong, all things considered.",2023-05-10,,2023-05-28,Tools_and_Home_Improvement,
PROD-CSaJ-1106,5,"These are the only shoes that will work with my foot.

The only reason I ordered the other pair was that the front of the shoe is slightly too tight. The front of the shoe is a little wider than the back of the shoe",2023-05-08,2023-05-22,2023-05-11,Clothing_Shoes_and_Jewelry,
PROD-E-4923,5,"It's almost same as Zalman, but the quality is significantly better.  There is a built-in WiFi so you can connect to your computer and then connect to the internet via wifi.  If you want to use a Bluetooth device, this is the device you want to use.  I haven't used it with a laptop yet, but I'll upd",2024-07-06,,2024-07-07,Electronics,
PROD-TaG-6930,4,My son can't get enough of this toy. It is a great toy for him to play with,2023-03-30,2023-04-06,2023-03-31,Toys_and_Games,
PROD-PS-6573,5,"This is the best collar I have ever gotten for my sweet dog! Sturdy, attractive and washable! We both love it.",2024-01-26,,2024-02-14,Pet_Supplies,
PROD-PS-5119,5,"Our rat terrier loves chicken and she eats the grilled chicken every evening.  I'm picky about her food because she's diabetic, but she's eaten this food for several years and seems to be doing fine on it.  It's conveniently packaged, too.",2024-05-21,,2024-06-10,Pet_Supplies,
PROD-TaHI-9751,5,Excellent purchase.  I love this tool and am very pleased with it.  I would recommend it.I bought this item to replace a defective switch in the TELUSCO 4500 that had a defective switch.  The switch was defective and the unit,2023-12-22,,2023-12-24,Tools_and_Home_Improvement,
PROD-TaHI-3803,4,"Very nice desktop DVM with a really nice bright display.  Probes are superb.  Well-packaged and well-made but quite heavy, presumably due to large power transformer inside.  Printed literature is minimal;  the actual operating manual is provided in PDF form on a CD.  There is hardly any information ",2023-05-30,,2023-06-25,Tools_and_Home_Improvement,
PROD-PS-8668,4,"I was contacted by this vendor to provide a review in exchange for a discounted price.  That said,  I'm glad I purchased this toy.  My male cat especially goes crazy over it.  My female cat hasn't bothered with it as much but hasn't been feeling well in general.

Height/Size is good and rope is woun",2023-10-09,2023-10-23,2023-10-29,Pet_Supplies,
PROD-HaK-5315,5,"I bought these drapes before I bought the pillow cases. I did not need a pillow case, but I wanted a very comfortable pillow. I also bought the pillow cases to go with my new pillow cases. They are very good quality, they are very soft and soft. I would definitely buy these again. I have a few pillo",2023-01-28,2023-02-04,2023-01-30,Home_and_Kitchen,
PROD-TaHI-4598,5,"Shop Fox D3030 16-Inch Full Ext Drawer Slide 100-Pound Capacity Side Mount, Pair Review

I bought 2 pair of the Shop Fox slides to use for a custom closet build. They were easy to install and when used in conjunction with&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Blum-Univ",2024-12-10,,2024-12-16,Tools_and_Home_Improvement,
PROD-E-2133,4,"Flash Recharge: A bit slow, but the quality is good. Conclusion: I'm pretty impressed. Great price, great range, and the sound is crystal clear. The earbuds are comfortable and sound good. The size is nice and compact. The sound quality is a bit muddy compared to the most expensive headphones I have",2023-02-02,2023-02-07,2023-02-04,Electronics,
PROD-KS-4657,3,It ended very abruptly. I was really enjoying the book and then it just ends. So much was left unanswered and it was just disappointing. It built to this great ending but stopped short. I would have liked there to have been something more.,2022-01-29,,2022-02-05,Kindle_Store,
PROD-TaHI-3803,5,"I ordered a couple of these to replace the old ones I had. They work well and look great. I had to replace a couple of the old ones, so it was a nice change. It's not a large head, but it is very compact. The handle is slightly larger than the ones I had and it is very comfortable to hold. It has a ",2022-04-04,,2022-04-07,Tools_and_Home_Improvement,
PROD-TaHI-3803,1,"I confess I'm an early adopter and the lure of the video for Kevo where doors open at a touch was too much to resist.

The lock is a total failure. The iPhone has to have the app open or it doesn't work, the lock locks arbitrarily, often after I use the key to get in and it locks as I'm closing it (",2022-09-16,,2022-10-13,Tools_and_Home_Improvement,
PROD-TaHI-3677,5,"Will never buy Tnuts again, fits perfect on 2020 extrusion. I only wish they included more for the price",2022-07-30,,2022-08-20,Tools_and_Home_Improvement,
PROD-CSaJ-7873,5,I just love this ankle bracelet!  It was available in the longer length that I have to have and couldn't find for a long time. It is very light and delicate and very feminine! I bought both the silver and the gold plated heart link bracelets and have worn one or the other every day since I got them!,2024-08-19,,2024-09-01,Clothing_Shoes_and_Jewelry,
PROD-TaHI-5374,5,"My wife thinks I'm stupid because I have several flashlights that have multiple modes and whenever you turn them on it is usually in the wrong mode.  Do you really think that you need a flashlight with a strobe?  I bought her this simple on off light and she loves it.  Truth be told, it does make a ",2022-04-16,,2022-05-16,Tools_and_Home_Improvement,
PROD-MaT-5333,5,"This is a wonderful family movie for older children and above. It is mostly about a man taking a chance and believing in himself and his vision. I loved how it showed the struggle his crew had with trusting his judgement at times, and the inner struggles each had with deciding whether or not they ma",2022-08-22,,2022-09-06,Movies_and_TV,
PROD-TaHI-3677,1,"Terrible. Ugly, hard to work with and wY too long.",2022-06-01,,2022-06-25,Tools_and_Home_Improvement,
PROD-SaO-6925,5,"This really reduces sciatica pain, especially when you are swimming. I also love that it doesn't have to be so small. The plastic part is also very light and easy to take off and on. It is hard to get a good grip on it.",2022-11-07,2022-11-14,2022-11-10,Sports_and_Outdoors,
PROD-B-6168,5,"Detective stories don't get much better than this. It felt so real I was sure I knew these people. Lots of believable, unexpected and surprising twists and turns. Looking forward to the next story.",2023-05-24,2023-06-02,2023-06-20,Books,
PROD-SaO-7227,4,"Haven't used them yet, here are some pictures:

I will update this review if I find any other reviews.  The plastic parts are very clear, and the cover is very sturdy.  The material is very durable, and it seems to last a very long",2023-04-08,,2023-04-10,Sports_and_Outdoors,
PROD-MaT-5333,3,"i bought he man Masters of the Universe. I was a little surprised that I was not able to get the DVD to play, but it is the first time I have purchased it. It is a great movie. I will be watching it again. It was good. I love a good family movie. I did not know about the ending. I think the ending w",2024-06-25,2024-07-04,2024-06-28,Movies_and_TV,
PROD-TaG-6930,3,"I originally had this as a gift, and it was a hit. My son loves it and we have two.  The plastic parts are very sturdy, and the cover is very sturdy.  The blades are very durable, and the pieces can be easily bent to form a shape.  We have a few more toys to keep them in the house and on the carpet,",2022-05-04,2022-05-08,2022-05-07,Toys_and_Games,
PROD-HaK-3646,1,"I thought it would be a little more expensive, but I really love this rug! It has a nice look and the color is a nice touch",2023-03-02,2023-03-15,2023-03-04,Home_and_Kitchen,
PROD-B-6168,5,"Beyond Glory is a wonderful book. The characters are well developed and the plot is well-developed.

I had a hard time putting this book down. It was a very moving read.I had no idea that this book would be one of the most popular books in the world.  I found it very interesting and I enjoyed the st",2022-11-18,2022-11-22,2022-11-21,Books,
PROD-TaHI-5374,5,As Described. 5 year shelf life. The only problem is that it comes with a small screw,2022-01-06,2022-01-18,2022-01-09,Tools_and_Home_Improvement,
PROD-CSaJ-5557,3,"These are simple and cute, but the wide width makes them uncomfortable. These have a wide width. I bought this for my son, and he is very happy with the purchase. The color is beautiful and the material is very thin. He is very happy with the purchase. We have 2 pairs of these and he has worn them o",2023-08-20,2023-09-03,2023-08-22,Clothing_Shoes_and_Jewelry,
